tests/reject/generic_inout_fnvalue.ty	TYPE	8935	inout parameter 'g': a function value can't be inout (a callee could write a closure back into the caller and it would dangle)
tests/reject/generic_inst_chan_inout.ty	SEMANTIC	8997	'c' is inout, which an affine type cannot be -- 'f' was instantiated at one. Pass it plainly: that is already a borrow
tests/reject/generic_inst_inout_fnvalue.ty	TYPE	8935	inout parameter 'g': a function value can't be inout (a callee could write a closure back into the caller and it would dangle)
tests/reject/generic_map_key_unhashable.ty	SEMANTIC	8986	'distinct' instantiated with K = float, which does not satisfy `hashable(K)`
tests/reject/generic_newtype_bare_int.ty	SEMANTIC	8960	argument 2 of 'slot' is int, which does not fit the parameter pattern
tests/reject/generic_params_17.ty	TYPE	9231	too many parameters (max 16)
tests/reject/generic_partial_enum.ty	SEMANTIC	2616	generic enum 'Opt': its type arguments must be EITHER exactly its own parameters, in order (a recursive reference), OR all concrete -- a list mixing the two is not supported, even where each argument alone would be legal
tests/reject/generic_partial_struct.ty	SEMANTIC	2587	generic struct 'Box': its type arguments must be EITHER exactly its own parameters, in order (a recursive reference), OR all concrete -- a list mixing the two is not supported, even where each argument alone would be legal
tests/reject/generic_recur_grow.ty	SEMANTIC	9040	too many generic instantiations (> 1024) -- a recursive generic at a growing type?
tests/reject/generic_ret_chan.ty	SEMANTIC	9018	a function cannot return a channel -- create it in the owning scope and pass it down
tests/reject/generic_ret_handle.ty	SEMANTIC	9013	a Tycho fn cannot return a handle -- 'ident' was instantiated at one; only an `extern fn` opener may, because a handle is freed at the end of its scope
tests/reject/generic_return_only_unbound.ty	SEMANTIC	8966	no argument fixes 'empty''s type parameter $T -- it appears only in the return type. Give it explicitly: empty$(<the type for $T>)(...)
tests/reject/generic_sink_affine.ty	SEMANTIC	8997	'x' is sink, which an affine type cannot be -- 'take' was instantiated at one. Pass it plainly: that is already a borrow
tests/reject/generic_sizeparam_max.ty	SEMANTIC	2446	too many size parameters (max 16)
tests/reject/generic_struct_field_chan.ty	SEMANTIC	2229	a struct field cannot be a channel -- 'Box' was instantiated at one
tests/reject/generic_struct_field_task.ty	SEMANTIC	2229	a struct field cannot be a task -- 'Box' was instantiated at one
tests/reject/generic_typaram_max.ty	SEMANTIC	2357	too many type parameters (max 16)
tests/reject/handle_dup_name.ty	NAME	4275	'H' is already defined
tests/reject/handle_named_some.ty	NAME	4275	'Some' is already defined
tests/reject/handle_then_enum.ty	NAME	4275	'H' is already defined
tests/reject/handle_then_newtype.ty	NAME	4275	'H' is already defined
tests/reject/handle_then_struct.ty	NAME	4275	'H' is already defined
tests/reject/hash_float.ty	TYPE	6778	hash(x) can't hash a float (hashable = the map-key types: int, string, their newtypes, fieldless enums, and composites of those)
tests/reject/hex_escape_in_string.ty	SYNTAX	0	unsupported escape \x (use \n \t \r \\ \")
tests/reject/hex_escape_one_digit.ty	SYNTAX	808	\x takes exactly two hex digits (e.g. '\x41')
tests/reject/if_expr_no_else.ty	SYNTAX	3415	an `if` used as a value must have an `else` — every path must produce a value
tests/reject/if_expr_type_mismatch.ty	TYPE	8272	if/match branches produce different types (int and string)
tests/reject/in_array.ty	TYPE	7232	`in` tests membership in a map; the right operand must be a map
